Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,signal_A,signal_B,DI_plus,DI_minus,ADX,signal_C
2010-12-30,96.23665436550293,96.4890990169925,96.03010184391562,96.17545318603516,76616900,92.63449188232421,86.95318050384522,1,1,31.457361005559278,17.33039363295126,28.018738487346816,1
2010-12-31,96.03007161488227,96.29017362751068,95.87707455084005,96.19837188720703,91218900,92.76448944091797,86.99511520385742,1,1,30.12034607456424,18.168258598241604,27.785354471619147,1
2011-01-03,96.93278429698621,97.6136312663223,96.16013557219651,97.19288635253906,138725200,92.91042037963867,87.04424472808837,1,1,38.57237057070263,15.648140384343977,28.82065970452677,1
2011-01-04,97.40706050236089,97.43766107993798,96.5349644690358,97.13931274414062,137409700,93.05193176269532,87.09077102661132,1,1,35.297705885948524,14.319665832727836,29.782014563655277,1
2011-01-05,96.83332347728083,97.70541960672365,96.74152173443167,97.64421844482422,133975300,93.19821411132813,87.13673301696777,1,1,34.62894761557096,13.04603667256483,30.888365992629918,1
2011-01-06,97.68248150594712,97.78958063296336,97.16228324481189,97.4529800415039,122519000,93.34036666870117,87.18388591766357,1,1,33.38424012235111,12.280521071081722,31.983086407433504,1
2011-01-07,97.58300843675497,97.7436570948297,96.50436577926352,97.26171112060547,156034600,93.48386962890625,87.23079822540284,1,1,29.67905334107583,16.80960653121287,31.6759360104733,1
2011-01-10,96.83331280483316,97.27701242500582,96.54261023608252,97.13931274414062,122401700,93.62462005615234,87.27736225128174,1,1,27.715948070206313,15.69774400637297,31.390724927581683,1
2011-01-11,97.49121025826598,97.72070583452025,97.1163575617296,97.48355865478516,110287000,93.77088500976562,87.3228600692749,1,1,30.246509765938203,14.828524450909933,31.591755646224403,1
2011-01-12,98.08027423155842,98.47041851412358,97.50652062330109,98.36331939697266,107929200,93.93413619995117,87.37245525360107,1,1,34.30369719609695,13.512729511268223,32.44097352147669,1
2011-01-13,98.40159687386314,98.44749483973462,97.95789708222011,98.20269012451172,129048400,94.07986846923828,87.4227540588379,1,1,32.751011300097645,12.90110376117307,33.229532977068104,1
2011-01-14,98.06498388401208,98.93708014459806,97.99613694387025,98.91413116455078,117677900,94.23252410888672,87.47359664916992,1,1,34.40249772466528,11.796039420305334,34.35122900240252,1
2011-01-18,98.82233531098643,99.17423916839864,98.70759039711899,99.08244323730469,114401300,94.35338851928711,87.52166465759278,1,1,35.12078497756061,11.280001909634644,35.56757883417187,1
2011-01-19,98.99826972906207,99.0977114066518,97.85077416928046,98.11087036132812,151958400,94.44781997680664,87.56382011413574,1,1,31.193854202057803,17.701783316320864,34.99800953851526,1
2011-01-20,97.88902558088658,98.22562032703095,97.25407660422506,97.98082733154297,175745700,94.54315124511719,87.60788669586182,1,1,28.518292395302197,21.451368676653786,33.50832519718325,1
2011-01-21,98.5928461802818,98.81469023963767,98.09559097983453,98.20269012451172,151462900,94.65631301879883,87.65151832580567,1,1,31.61265267336675,19.875631184743934,32.74312474883575,1
2011-01-24,98.14148140556475,98.87588382187852,98.11853242439217,98.76113891601562,113715500,94.77318603515624,87.69500419616699,1,1,30.03520524652919,18.543325326172006,32.094065395988004,1
2011-01-25,98.50103797411566,98.89883979745807,98.00379444963608,98.81468963623047,167552200,94.89813079833985,87.7380419921875,1,1,27.674232943334772,18.093372797773473,31.29689751015359,1
2011-01-26,99.05949543277598,99.48789201355157,98.86058868246492,99.19718933105469,141281500,95.05264251708985,87.78265327453613,1,1,31.255415355407973,17.010300239640287,31.16954351690018,1
2011-01-27,99.22011514364682,99.61027111018775,99.04416909040151,99.44197082519531,123302700,95.21463760375977,87.82336559295655,1,1,30.759837061495755,16.135604506442952,31.170630660044438,1
2011-01-28,99.5567284045226,99.71738294174143,97.54478800578921,97.70543670654297,295637300,95.37036270141601,87.85501865386964,1,1,25.368376370949218,25.403807683806026,28.949141676478785,0
2011-01-31,97.97319750636186,98.51633898428886,97.72839279810728,98.43983459472656,149249200,95.53986206054688,87.89761363983155,1,1,23.69873923563337,23.731838612270305,26.886330477453537,0
2011-02-01,99.03654394592051,100.19168553080301,98.97534276836679,100.01573944091797,167194300,95.71439834594726,87.94639293670654,1,1,33.250913014803494,20.58047742986871,26.647111324075375,1
2011-02-02,99.7556119132224,100.0922124871506,99.70206818896769,99.82447052001953,118323600,95.88008666992188,87.99018543243409,1,1,32.22462910405724,19.945264410233815,26.424979253081368,1
2011-02-03,99.64853909791333,100.19933806012283,99.12070079265008,100.04634094238281,145886700,96.0517335510254,88.0359160232544,1,1,29.512531873709978,22.80283013541073,25.453587192979057,1
2011-02-04,100.08461363435738,100.36765894378212,99.62561051421554,100.32940673828125,134634800,96.25552505493164,88.08170589447022,1,1,29.11169896341671,21.464452544867463,24.715492508230113,0
2011-02-07,100.55123272018396,101.28562348719554,100.54357527759312,100.95668029785156,112439100,96.44522659301758,88.12765632629394,1,1,34.14948166766315,19.84781938406597,24.841949012125532,0
2011-02-08,101.04850329441456,101.46925419704401,100.77310376477837,101.41571044921875,99072800,96.66541702270507,88.17763465881347,1,1,33.71616131287136,18.741146530166386,25.106599203071475,1
2011-02-09,101.14025927388252,101.46155661557027,100.68125640122692,101.1861572265625,146436700,96.875537109375,88.23727584838868,1,1,31.589985392112375,18.301587555858937,25.21573881681707,1
2011-02-10,100.67363498766491,101.33917880838398,100.44413349581777,101.22443389892578,162708500,97.09661956787109,88.29371837615967,1,1,29.307013247034448,18.893559870818272,24.95778734197013,0
2011-02-11,100.8266064132022,101.95879869892772,100.8036574371551,101.82875061035156,137710300,97.29143463134766,88.34760765075684,1,1,31.528053926315135,17.16902644976476,25.281261371552425,1
2011-02-14,101.76758364878387,102.1577280456199,101.65283872998849,102.07357788085938,101690700,97.46755508422852,88.41044296264648,1,1,31.852355255771037,16.461765002530655,25.750832942878958,1
2011-02-15,101.75987759247957,101.91287461787665,101.22438216712736,101.7522201538086,119575400,97.63222595214843,88.4658706665039,1,1,29.640692246270767,18.822037659700634,25.506034807089467,1
2011-02-16,102.09651093283215,102.51724996994419,101.88995846191612,102.39485931396484,130183500,97.811728515625,88.53517166137695,1,1,32.755928076938226,17.634119722660454,25.827711878866495,1
2011-02-17,102.09652409085821,102.83856058228949,102.00471649588098,102.70086669921875,109810500,97.99628570556641,88.60863933563232,1,1,33.154430300034754,16.417856871470185,26.39444355072875,1
2011-02-18,102.79267485022787,103.03747956871744,102.55552757477324,102.91507720947266,130002400,98.17827789306641,88.6977932357788,1,1,33.48865118793991,15.742026197016175,27.083976101707158,1
2011-02-22,101.8364123718229,102.93801008680467,100.5741717992819,100.84957122802734,233116400,98.31165451049804,88.7829479598999,1,1,27.507653391273248,27.900497407027185,25.200049266510522,0
2011-02-23,100.78834868276778,101.03315331103646,99.61025850977443,100.22990417480469,227584000,98.42167999267578,88.84654685974121,1,1,24.653400022457102,32.03465343546572,24.330104824268457,0
2011-02-24,100.12281600502179,100.55121247836045,99.22011343083382,100.16105651855469,260431400,98.52911056518555,88.9110446548462,1,1,22.32016423913875,31.776787665125937,23.84087450343744,0
2011-02-25,100.58182627800491,101.29327972759249,100.52062510265851,101.2320785522461,141686900,98.6562875366211,88.97479537963868,1,1,25.768196513719637,29.241711792667203,22.588979523882752,0
2011-02-28,101.60692857952371,101.98942716022134,101.27032796084096,101.85936737060547,141585500,98.80468551635742,89.04718215942383,1,1,29.36318317111778,27.65256210086464,21.18978533120264,0
2011-03-01,102.18065990359997,102.27245581276442,100.13046177314268,100.16105651855469,258565500,98.90815902709961,89.11898746490479,1,1,25.193050412400677,31.282943363667517,20.44645446736578,0
2011-03-02,100.02337085600512,100.84192335626496,99.71737668508202,100.37527465820312,200277400,99.01388244628906,89.19163787841796,1,1,23.320519973157925,31.688066569698684,20.072518170056693,0
2011-03-03,101.2855662121177,102.2188631918366,101.27792044678118,102.10411834716797,176480100,99.14959213256836,89.27877101898193,1,1,29.279315368035977,28.012149063161004,18.796751800348872,0
2011-03-04,102.02766512210428,102.22657184975584,100.67362858489034,101.33917236328125,277202300,99.25791580200195,89.36449005126953,1,1,26.491564867945005,29.05001362853028,17.783152862560918,0
2011-03-07,101.63749263493071,101.86699404862493,100.01570287789795,100.54354095458984,216790400,99.34436019897461,89.46212684631348,1,1,23.606068857220233,29.756775109671587,17.336227407936878,0
2011-03-08,100.70422538893821,101.74462199049508,100.2681830789027,101.42332458496094,174615000,99.45115371704101,89.55824878692627,1,1,21.586662144357454,27.21119957258934,16.921225200071696,0
2011-03-09,101.22444850737097,101.59164394356063,100.67364951662024,101.27799224853516,153806000,99.55427581787109,89.65891761779785,1,1,20.41715062397068,25.736964641275264,16.53586600705403,0
2011-03-10,100.21461203408086,100.35230589799227,99.30426369068287,99.40371704101562,301291800,99.61715881347656,89.7498007965088,1,1,18.141413026372778,30.601580263225618,17.18066068591105,0
2011-03-11,99.08244150729234,100.45178137157006,99.05949252491956,100.09223175048828,225621800,99.69243469238282,89.84657489776612,1,1,16.725210854794444,29.585093845606732,17.93696670051456,0
2011-03-14,99.44200181059742,99.8168430115731,98.73054826182228,99.48789978027344,234974100,99.75868362426758,89.92680461883545,1,1,15.454516560484267,29.172708878613914,18.85143438180413,0
2011-03-15,96.84097728373546,98.9370734793034,96.77213034823178,98.3480224609375,359585400,99.80167663574218,90.00657081604004,1,1,13.286418959798151,35.19673110204087,20.732874915535216,0
2011-03-16,98.03439103023847,98.3557001412301,95.83885270036147,96.52735137939453,468670300,99.78836593627929,90.08416454315186,1,1,11.6546083006425,35.42817972084379,22.85860712678186,0
2011-03-17,97.91961369066073,98.21796204670736,97.23111523960551,97.80486297607422,254303700,99.80167694091797,90.15759872436523,1,1,10.703642668808284,32.53739348042496,24.832501322939457,0
2011-03-18,98.99040326824849,99.02114265127057,97.96854153191707,98.1606216430664,230435400,99.8120050048828,90.23138034820556,1,1,13.993653117054397,30.60274506444723,25.718974383012704,0
2011-03-21,99.3822479095327,99.8893304609143,99.2669928159523,99.68189239501953,153992600,99.85658325195313,90.32742115020751,1,1,17.015753483706398,28.049904129539033,25.63080551995578,0
2011-03-22,99.6665426852393,99.79715577190413,99.24396403800534,99.3361587524414,129538600,99.89807220458984,90.42674297332763,1,1,16.540260371118936,27.382398605501695,25.56322031502781,0
2011-03-23,99.05953246360838,99.88164082699197,98.59086832672767,99.62041473388672,148603100,99.94769424438476,90.52322975158691,1,1,15.455030783999408,28.905559071762763,25.903054288115726,0
2011-03-24,100.18896757684927,100.71911048686256,99.62809701165807,100.57312774658203,159129800,100.00948562622071,90.62662719726562,1,1,18.902565344786915,27.26569346808345,25.346725714369573,0
2011-03-25,100.8343729279302,101.31840680503039,100.56545610004433,100.8804702758789,155642800,100.05982864379882,90.71988422393798,1,1,21.341542443767775,26.169962913813205,24.26214774569603,0
2011-03-28,101.09562534256325,101.3568515313071,100.603900630487,100.63462829589844,109762400,100.10846740722656,90.8099157333374,1,1,20.668035717807594,25.084350307849878,23.21861170851295,0
2011-03-29,100.55008098007677,101.34145000683452,100.21970885519107,101.31072235107422,129798800,100.15639923095704,90.90396797180176,1,1,19.378307248306612,25.65628051791228,22.555877795755393,0
2011-03-30,101.84085629443446,102.3095321380259,101.69487356425459,102.0098876953125,135835000,100.21494812011719,90.99213665008546,1,1,23.756449646221622,24.2077478617937,21.011951269201305,0
2011-03-31,101.87928799703718,102.15588380527933,101.7640329048137,101.87159729003906,132537100,100.2901626586914,91.07976474761963,1,1,23.20297091830647,23.64375476973807,19.57830520882965,0
2011-04-01,102.50162015829305,102.77821595175746,102.05599295084274,102.30184936523438,153850100,100.37658309936523,91.16886592864991,1,1,25.69608404763996,22.346522241809954,18.67785948968341,0
2011-04-04,102.51697321416536,102.7013743088558,102.09440642307739,102.38636016845703,100768900,100.46025650024414,91.25793174743653,1,1,24.71829398426042,21.49619005272535,17.841731321904756,0
2011-04-05,102.18660110258602,102.8243083659274,102.1405037598255,102.37100219726562,120791500,100.53245376586914,91.34813194274902,1,1,24.42084620281316,20.547574520439124,17.182558720327975,0
2011-04-06,102.86272647382505,102.95492115911996,102.27879553725727,102.69369506835938,120411600,100.61003387451171,91.44690940856934,1,1,24.191815808824327,19.625371216458174,16.699631895919424,0
2011-04-07,102.50928195774249,102.93953940353292,101.92536281326065,102.43245697021484,170731500,100.67473922729492,91.54566749572754,1,1,22.556475217886064,20.654487552203317,15.821203348601902,0
2011-04-08,102.88578691628,102.94725395472153,101.656469594727,102.07904815673828,147945400,100.72748077392578,91.64950885772706,1,1,20.643747771743943,20.6695205500023,14.695573379387993,0
2011-04-11,102.1866700096384,102.53241203712238,101.52591362935208,101.77178192138672,121385400,100.80880767822265,91.75011077880859,1,1,19.271473688284193,20.157788689775305,13.806451064746163,0
2011-04-12,101.20316561326669,101.40292469988991,100.6422949950883,101.0110855102539,161187400,100.8602326965332,91.8481959915161,1,1,17.838422930317353,24.47624890108256,13.940763058455268,0
2011-04-13,101.47974993049131,101.55657492880687,100.61923491807528,101.0033950805664,162059000,100.87998580932617,91.95880790710449,1,1,17.748296487780223,22.950973096488898,13.858081313028297,0
2011-04-14,100.41946711542485,101.23388480833259,100.08909499320829,101.0802230834961,161220400,100.90510086059571,92.07355098724365,1,1,16.403795425857645,24.720427373037946,14.312732321642397,0
2011-04-15,101.26463860852937,101.70257517286161,100.96499409915263,101.44902801513672,170006700,100.93315460205078,92.19187900543213,1,1,18.757864403356333,23.485954960829275,14.089850311851093,0
2011-04-18,100.33494594912155,101.44132906556841,99.50515861178641,100.31189727783203,210759300,100.93280441284179,92.30664081573487,1,1,16.42930834454976,29.893131426076646,15.159535620094525,0
2011-04-19,100.46557449792353,100.91889245839319,100.2197180583495,100.88815307617188,124258800,100.9314338684082,92.42174781799316,1,1,15.675554838599991,28.521676697509374,16.152814834892,0
2011-04-20,102.09441919552185,102.48625838166758,102.02526144908755,102.2634506225586,156133800,100.948388671875,92.53146919250489,1,1,24.03694495401727,25.627525013245247,15.227803192111379,0
2011-04-21,102.7935905442498,102.83200891248578,102.26345926769727,102.7859115600586,135935400,100.98038375854492,92.63982887268067,1,1,25.41316243817239,24.668471664355003,14.24631395159021,0
2011-04-25,102.70902659617182,102.84733031215231,102.34023622628133,102.67829895019531,65757100,101.00946105957031,92.74462284088135,1,1,24.636225390897437,23.81253816917314,13.350157255901577,0
2011-04-26,102.99333253343757,103.76933177052325,102.8857681666768,103.56188201904297,146600000,101.04412368774415,92.85356956481934,1,1,29.09140694621347,22.040575147286003,13.38153708235248,0
2011-04-27,103.76168216793434,104.39169885916488,103.33910356328214,104.238037109375,143031000,101.08741287231446,92.95972812652587,1,1,31.246916487378474,20.458824789172592,13.916027154725272,0
2011-04-28,104.05362399416575,104.71437999345538,104.03826602750317,104.57608795166016,124791100,101.14389022827149,93.06761474609375,1,1,32.026290018241305,19.491221702468557,14.660001279259003,0
2011-04-29,104.61453758331481,104.92955184863078,104.47623377654398,104.82197570800781,115094100,101.19243255615234,93.17661727905273,1,1,32.53613665254062,18.847586030278972,15.515705311896948,0
2011-05-02,105.31367574021563,105.39817972381307,104.4531489782795,104.66059875488281,126278700,101.23162719726562,93.29624271392822,1,1,33.71308522969492,17.54674229258233,16.660157514996104,0
2011-05-03,104.46085605991578,104.6375664850588,103.75399091206383,104.28413391113281,138375000,101.25900833129883,93.41160163879394,1,1,31.46913886478533,21.511812923166403,16.812586411291722,0
2011-05-04,104.23803007755724,104.28412742702052,103.13164679588179,103.59264373779297,182678500,101.31386978149413,93.51899909973145,1,1,28.841126060926786,24.224935035296912,16.23304107501006,0
2011-05-05,103.0164002207145,103.684835214437,102.20198247580227,102.65528869628906,226900000,101.36237747192382,93.6270463180542,1,1,25.849906928416296,28.214735422052286,15.385972134223676,0
2011-05-06,103.67716579781886,104.20730879636844,102.70907450528831,103.10860443115234,222787200,101.42132843017578,93.72831466674805,1,1,26.6677862521227,25.26161516141817,14.48039209106596,0
2011-05-09,103.10089363261525,103.80774683801741,102.93954122576952,103.50810241699219,114104500,101.4668489074707,93.82798503875732,1,1,25.08600444308203,23.76323944505601,13.639496336705223,0
2011-05-10,103.85384079838951,104.57606366753453,103.72322777025587,104.39166259765625,114806900,101.51749481201172,93.92772090911865,1,1,28.499474861962693,22.032096145792174,13.579438683378157,0
2011-05-11,104.23804550111323,104.25341519442156,102.81665954657733,103.29301452636719,193564200,101.58013397216797,94.02200130462647,1,1,25.544002450143722,25.716412342012145,12.633503148521111,0
2011-05-12,103.01639339911274,103.99984250410739,102.48625048458759,103.78471374511719,171550700,101.64832275390626,94.12146514892578,1,1,23.06820059258585,25.339677807359305,12.066279418760237,0
2011-05-13,103.8384851212274,103.98446785578875,102.61685864301002,102.98564910888672,157444900,101.66595336914062,94.21897727966308,1,1,21.080103676564473,23.155817167705525,11.539571669696569,0
2011-05-16,102.61687062127922,103.42360938500904,102.1635643995133,102.33259582519531,141675400,101.6858218383789,94.31330005645752,1,1,19.41948380679673,24.165626010262148,11.493128419700096,0
2011-05-17,101.94843209904722,102.45552635855175,101.5104838593919,102.31722259521484,192686200,101.72129547119141,94.39812194824219,1,1,18.257779956747164,26.854026017969378,12.033292414846814,0
2011-05-18,102.3710217066782,103.3391012600539,102.14820220935506,103.23153686523438,135217900,101.75745971679687,94.4895590209961,1,1,22.457877660510977,24.83762844495156,11.533176073843421,0
2011-05-19,103.56960053143808,103.74631095492386,102.90884446575235,103.4773941040039,119489500,101.80144775390625,94.57938697814942,1,1,23.865751772407073,23.50123418055788,10.764346386667029,0
2011-05-20,103.20848031993488,103.4773854246601,102.46320859706867,102.65528869628906,182594900,101.86647918701172,94.66555854797363,1,1,22.300872031845064,24.84142393242161,10.380401190257901,0
2011-05-23,101.40292657478538,101.97148791072574,101.1032820774907,101.46439361572266,168700000,101.8939224243164,94.74751670837402,1,1,20.126043109811064,30.964091922102888,11.154199976584593,0
2011-05-24,101.75633342921215,101.97914113815204,101.18777223687025,101.37985229492188,147199600,101.93176147460937,94.82678115844726,1,1,19.152199252152514,29.390196617806478,11.8639597311321,0
2011-05-25,100.972654382012,102.14050454333278,100.94192672781512,101.71792602539062,151050100,101.99915954589844,94.91004470825196,1,1,17.68591876140195,28.710444134455486,12.7137922884768,0
2011-05-26,101.44130538252911,102.37097789416408,101.24922535086884,102.18657684326172,164850000,102.11234405517578,95.0073085784912,1,1,17.890791621965235,26.653738892414317,13.210830733437767,0
2011-05-27,102.47089629759115,102.85505652871193,102.15589381803842,102.57846069335938,120921900,102.20781600952148,95.10906757354736,1,1,20.246435523853204,25.430925496785218,13.077931375228689,0
2011-05-31,103.54655727611268,103.66180066188855,102.83201311338091,103.64643096923828,164731200,102.31753219604492,95.21737747192383,1,1,24.102204038899792,23.622505890688963,12.215588834629198,0
